booking_id,date,client_id,supplier_id,booking_value,margin,payment_delay_days,is_late_payment
BK_01074,2025-07-29,CLI_007,SUP_015,222384.36,0.1931,11,0
BK_01075,2025-07-29,CLI_017,SUP_003,117055.69,0.1492,8,0
BK_01076,2025-07-29,CLI_017,SUP_020,43689.38,0.0904,3,0
BK_01077,2025-07-29,CLI_020,SUP_012,155181.98,0.1165,14,0
BK_01078,2025-07-29,CLI_006,SUP_014,217086.21,0.1984,3,0
BK_01079,2025-07-30,CLI_002,SUP_003,126113.96,0.087,15,0
BK_01080,2025-07-30,CLI_006,SUP_007,77479.78,0.1657,6,0
BK_01081,2025-07-30,CLI_013,SUP_010,77551.67,0.128,11,0
BK_01082,2025-07-30,CLI_042,SUP_018,26284.29,0.095,7,0
BK_01083,2025-07-30,CLI_050,SUP_019,81542.78,0.1092,15,0
BK_01084,2025-07-30,CLI_024,SUP_012,71179.09,0.1844,12,0
BK_01085,2025-07-30,CLI_037,SUP_009,92265.01,0.1575,20,1
BK_01086,2025-07-30,CLI_049,SUP_015,96783.43,0.1767,9,0
BK_01087,2025-07-31,CLI_007,SUP_001,138629.81,0.1542,8,0
BK_01088,2025-07-31,CLI_032,SUP_019,35493.85,0.1047,21,1
BK_01089,2025-07-31,CLI_027,SUP_011,132870.57,0.1285,5,0
BK_01090,2025-07-31,CLI_026,SUP_014,32139.32,0.0887,17,1
BK_01091,2025-07-31,CLI_042,SUP_018,40663.65,0.0874,11,0
BK_01092,2025-07-31,CLI_033,SUP_009,44810.7,0.0904,13,0
BK_01093,2025-07-31,CLI_031,SUP_011,108951.4,0.1528,17,1
BK_01094,2025-07-31,CLI_023,SUP_003,178811.11,0.1452,6,0
BK_01095,2025-07-31,CLI_007,SUP_012,180900.99,0.1979,8,0
BK_01096,2025-08-01,CLI_019,SUP_019,41923.62,0.0875,1,0
BK_01097,2025-08-01,CLI_006,SUP_007,175578.61,0.0976,6,0
BK_01098,2025-08-01,CLI_011,SUP_016,162073.01,0.1241,15,0
BK_01099,2025-08-01,CLI_020,SUP_006,172040.47,0.1493,25,1
BK_01100,2025-08-01,CLI_046,SUP_019,42331.65,0.1316,8,0
BK_01101,2025-08-01,CLI_008,SUP_011,134639.47,0.1467,15,0
BK_01102,2025-08-02,CLI_014,SUP_004,83485.14,0.0959,17,1
BK_01103,2025-08-02,CLI_029,SUP_006,90418.8,0.0915,8,0
BK_01104,2025-08-02,CLI_005,SUP_007,99867.8,0.1012,0,0
BK_01105,2025-08-02,CLI_037,SUP_006,131708.09,0.0861,18,1
BK_01106,2025-08-02,CLI_042,SUP_013,81144.6,0.1546,10,0
BK_01107,2025-08-02,CLI_023,SUP_002,214279.19,0.1055,0,0
BK_01108,2025-08-03,CLI_039,SUP_013,54209.51,0.0983,9,0
BK_01109,2025-08-03,CLI_043,SUP_004,161029.67,0.1233,12,0
BK_01110,2025-08-03,CLI_041,SUP_015,223591.54,0.1419,11,0
BK_01111,2025-08-03,CLI_012,SUP_013,141478.4,0.1585,4,0
BK_01112,2025-08-03,CLI_048,SUP_008,91168.32,0.1311,18,1
BK_01113,2025-08-03,CLI_013,SUP_007,32989.15,0.1189,9,0
BK_01114,2025-08-03,CLI_037,SUP_013,24740.11,0.1728,12,0
BK_01115,2025-08-03,CLI_019,SUP_002,11079.29,0.1691,15,0
BK_01116,2025-08-03,CLI_025,SUP_011,144298.31,0.0931,12,0
BK_01117,2025-08-04,CLI_006,SUP_008,153890.36,0.1259,11,0
BK_01118,2025-08-04,CLI_021,SUP_003,74881.66,0.1591,6,0
BK_01119,2025-08-04,CLI_008,SUP_002,61464.53,0.0897,18,1
BK_01120,2025-08-04,CLI_049,SUP_015,95433.11,0.1636,10,0
BK_01121,2025-08-04,CLI_032,SUP_005,211849.96,0.1107,22,1
BK_01122,2025-08-04,CLI_001,SUP_002,118836.37,0.0907,15,0
BK_01123,2025-08-04,CLI_005,SUP_016,96547.87,0.126,0,0
BK_01124,2025-08-04,CLI_031,SUP_001,117019.86,0.1205,22,1
BK_01125,2025-08-05,CLI_024,SUP_010,129975.71,0.0868,0,0
BK_01126,2025-08-06,CLI_017,SUP_014,118697.51,0.1727,3,0
BK_01127,2025-08-06,CLI_041,SUP_010,172543.86,0.1701,9,0
BK_01128,2025-08-06,CLI_049,SUP_001,78051.01,0.1813,14,0
BK_01129,2025-08-06,CLI_025,SUP_011,65834.95,0.1462,15,0
BK_01130,2025-08-06,CLI_025,SUP_005,132379.0,0.1673,10,0
BK_01131,2025-08-06,CLI_015,SUP_014,113048.32,0.1179,29,1
BK_01132,2025-08-06,CLI_014,SUP_007,63570.69,0.1848,23,1
BK_01133,2025-08-06,CLI_035,SUP_009,48208.05,0.1287,1,0
BK_01134,2025-08-06,CLI_023,SUP_019,82829.67,0.1804,5,0
BK_01135,2025-08-07,CLI_027,SUP_012,88123.85,0.1045,13,0
BK_01136,2025-08-07,CLI_009,SUP_004,35611.89,0.0868,11,0
BK_01137,2025-08-07,CLI_039,SUP_013,68415.54,0.1661,8,0
BK_01138,2025-08-07,CLI_016,SUP_008,142136.47,0.119,19,1
BK_01139,2025-08-07,CLI_008,SUP_017,137447.44,0.1127,25,1
BK_01140,2025-08-07,CLI_003,SUP_007,51622.76,0.1704,9,0
BK_01141,2025-08-07,CLI_035,SUP_018,64133.4,0.1569,0,0
BK_01142,2025-08-07,CLI_049,SUP_003,130763.68,0.1673,8,0
BK_01143,2025-08-08,CLI_027,SUP_019,221290.01,0.1486,11,0
BK_01144,2025-08-08,CLI_036,SUP_008,112490.82,0.1057,21,1
BK_01145,2025-08-08,CLI_043,SUP_014,213534.84,0.1168,23,1
BK_01146,2025-08-08,CLI_002,SUP_018,102160.03,0.1837,12,0
BK_01147,2025-08-08,CLI_014,SUP_002,154605.92,0.104,12,0
BK_01148,2025-08-08,CLI_046,SUP_002,136264.38,0.0909,2,0
BK_01149,2025-08-08,CLI_027,SUP_009,120411.27,0.0895,8,0
BK_01150,2025-08-08,CLI_008,SUP_007,107913.03,0.1308,26,1
BK_01151,2025-08-08,CLI_010,SUP_014,74845.18,0.1147,5,0
BK_01152,2025-08-08,CLI_025,SUP_006,79736.84,0.0874,13,0
BK_01153,2025-08-09,CLI_025,SUP_018,126760.29,0.1701,20,1
BK_01154,2025-08-09,CLI_004,SUP_020,48351.22,0.0878,11,0
BK_01155,2025-08-09,CLI_041,SUP_002,100577.8,0.1386,16,1
BK_01156,2025-08-09,CLI_042,SUP_006,56087.74,0.158,10,0
BK_01157,2025-08-10,CLI_021,SUP_004,24293.11,0.093,9,0
BK_01158,2025-08-10,CLI_025,SUP_013,86561.21,0.1029,23,1
BK_01159,2025-08-10,CLI_007,SUP_005,34059.43,0.1438,12,0
BK_01160,2025-08-10,CLI_031,SUP_011,138844.08,0.113,22,1
BK_01161,2025-08-11,CLI_013,SUP_012,69145.08,0.1057,8,0
BK_01162,2025-08-11,CLI_045,SUP_005,31630.04,0.1393,3,0
BK_01163,2025-08-11,CLI_012,SUP_008,19963.54,0.113,7,0
BK_01164,2025-08-11,CLI_038,SUP_004,129744.4,0.0906,0,0
BK_01165,2025-08-11,CLI_004,SUP_014,55576.62,0.1253,12,0
BK_01166,2025-08-11,CLI_027,SUP_017,201516.36,0.1601,14,0
BK_01167,2025-08-11,CLI_013,SUP_013,56250.74,0.1623,6,0
BK_01168,2025-08-11,CLI_027,SUP_014,17638.03,0.1215,10,0
BK_01169,2025-08-11,CLI_044,SUP_018,62550.0,0.1225,4,0
BK_01170,2025-08-11,CLI_040,SUP_020,149831.54,0.1589,0,0
BK_01171,2025-08-11,CLI_033,SUP_003,210232.09,0.1129,16,1
BK_01172,2025-08-12,CLI_020,SUP_014,114515.09,0.1007,15,0
BK_01173,2025-08-12,CLI_020,SUP_013,84996.32,0.1303,17,1
BK_01174,2025-08-12,CLI_044,SUP_010,118744.51,0.0908,3,0
BK_01175,2025-08-12,CLI_021,SUP_017,133116.63,0.1973,9,0
BK_01176,2025-08-12,CLI_012,SUP_019,49426.58,0.1014,4,0
BK_01177,2025-08-12,CLI_026,SUP_018,77333.04,0.1044,18,1
BK_01178,2025-08-12,CLI_038,SUP_001,59091.87,0.0895,5,0
BK_01179,2025-08-13,CLI_038,SUP_011,168465.78,0.1104,15,0
BK_01180,2025-08-13,CLI_012,SUP_010,115972.38,0.1698,4,0
BK_01181,2025-08-13,CLI_027,SUP_015,67191.04,0.1023,11,0
BK_01182,2025-08-13,CLI_031,SUP_013,143106.61,0.1064,10,0
BK_01183,2025-08-13,CLI_015,SUP_007,201469.43,0.1235,19,1
BK_01184,2025-08-13,CLI_002,SUP_012,106302.6,0.1927,0,0
BK_01185,2025-08-14,CLI_003,SUP_009,32957.42,0.1938,8,0
BK_01186,2025-08-14,CLI_022,SUP_002,106933.51,0.1936,8,0
BK_01187,2025-08-14,CLI_039,SUP_004,59290.94,0.1603,7,0
BK_01188,2025-08-14,CLI_024,SUP_020,149808.04,0.1085,6,0
BK_01189,2025-08-14,CLI_021,SUP_010,95711.15,0.1779,10,0
BK_01190,2025-08-14,CLI_047,SUP_016,128628.45,0.1944,18,1
BK_01191,2025-08-15,CLI_012,SUP_001,23788.79,0.0919,5,0
BK_01192,2025-08-15,CLI_050,SUP_019,69647.68,0.1727,15,0
BK_01193,2025-08-15,CLI_041,SUP_015,116129.22,0.1043,21,1
BK_01194,2025-08-15,CLI_044,SUP_013,83067.77,0.1691,13,0
BK_01195,2025-08-15,CLI_037,SUP_019,110519.0,0.1174,7,0
BK_01196,2025-08-16,CLI_023,SUP_005,185890.69,0.0919,5,0
BK_01197,2025-08-16,CLI_048,SUP_003,124970.72,0.1361,16,1
BK_01198,2025-08-16,CLI_036,SUP_011,46326.58,0.0882,18,1
BK_01199,2025-08-16,CLI_028,SUP_019,133631.01,0.1412,30,1
BK_01200,2025-08-16,CLI_025,SUP_015,14273.56,0.1576,23,1
BK_01201,2025-08-16,CLI_050,SUP_006,85501.48,0.0991,11,0
BK_01202,2025-08-16,CLI_030,SUP_014,187791.61,0.121,1,0
BK_01203,2025-08-16,CLI_047,SUP_005,117345.95,0.1795,25,1
BK_01204,2025-08-17,CLI_010,SUP_001,88665.15,0.1648,3,0
BK_01205,2025-08-17,CLI_032,SUP_004,130100.0,0.1307,19,1
BK_01206,2025-08-17,CLI_027,SUP_018,25253.28,0.1273,10,0
BK_01207,2025-08-17,CLI_046,SUP_002,73077.36,0.1847,15,0
BK_01208,2025-08-17,CLI_010,SUP_004,18944.25,0.1485,5,0
BK_01209,2025-08-17,CLI_005,SUP_020,37187.21,0.0888,2,0
BK_01210,2025-08-18,CLI_039,SUP_018,114463.75,0.1234,10,0
BK_01211,2025-08-18,CLI_045,SUP_020,87235.14,0.1844,11,0
BK_01212,2025-08-18,CLI_039,SUP_017,90864.09,0.0948,14,0
BK_01213,2025-08-18,CLI_014,SUP_016,210413.69,0.148,16,1
BK_01214,2025-08-18,CLI_004,SUP_008,124173.56,0.1288,9,0
BK_01215,2025-08-18,CLI_019,SUP_014,136842.39,0.1723,11,0
BK_01216,2025-08-18,CLI_025,SUP_005,116304.55,0.1339,16,1
BK_01217,2025-08-19,CLI_043,SUP_020,74394.42,0.1656,23,1
BK_01218,2025-08-19,CLI_035,SUP_011,39271.13,0.1661,0,0
BK_01219,2025-08-19,CLI_029,SUP_002,88976.42,0.1882,16,1
BK_01220,2025-08-19,CLI_046,SUP_011,10571.59,0.1329,8,0
BK_01221,2025-08-19,CLI_043,SUP_013,33180.45,0.1057,19,1
BK_01222,2025-08-19,CLI_003,SUP_003,91121.26,0.1881,10,0
BK_01223,2025-08-19,CLI_034,SUP_004,141112.91,0.1524,20,1
BK_01224,2025-08-19,CLI_046,SUP_015,102777.51,0.1514,11,0
BK_01225,2025-08-19,CLI_034,SUP_018,147236.63,0.194,22,1
BK_01226,2025-08-19,CLI_034,SUP_013,131262.5,0.1492,17,1
BK_01227,2025-08-20,CLI_038,SUP_017,84559.12,0.0928,5,0
BK_01228,2025-08-20,CLI_039,SUP_012,85609.79,0.1125,12,0
BK_01229,2025-08-20,CLI_001,SUP_020,61317.83,0.0849,21,1
BK_01230,2025-08-20,CLI_037,SUP_005,17479.73,0.1134,10,0
BK_01231,2025-08-20,CLI_045,SUP_015,196580.56,0.1945,8,0
BK_01232,2025-08-21,CLI_013,SUP_008,32317.87,0.1297,5,0
BK_01233,2025-08-21,CLI_044,SUP_020,72834.96,0.0868,8,0
BK_01234,2025-08-21,CLI_041,SUP_003,108131.18,0.1287,15,0
BK_01235,2025-08-21,CLI_036,SUP_007,112591.83,0.1835,19,1
BK_01236,2025-08-21,CLI_036,SUP_015,77335.17,0.0994,16,1
BK_01237,2025-08-21,CLI_046,SUP_006,47882.21,0.1115,5,0
BK_01238,2025-08-21,CLI_011,SUP_005,54719.25,0.1642,19,1
BK_01239,2025-08-22,CLI_017,SUP_019,53559.19,0.1121,1,0
BK_01240,2025-08-22,CLI_046,SUP_001,35871.62,0.1878,0,0
BK_01241,2025-08-22,CLI_048,SUP_008,40113.54,0.1702,16,1
BK_01242,2025-08-22,CLI_002,SUP_004,104166.47,0.0845,9,0
BK_01243,2025-08-23,CLI_031,SUP_006,70108.67,0.1618,9,0
BK_01244,2025-08-23,CLI_006,SUP_006,107499.67,0.1535,1,0
BK_01245,2025-08-23,CLI_006,SUP_002,222935.62,0.148,9,0
BK_01246,2025-08-23,CLI_043,SUP_004,213821.52,0.0999,16,1
BK_01247,2025-08-23,CLI_018,SUP_015,146336.51,0.1659,3,0
BK_01248,2025-08-23,CLI_018,SUP_019,148447.37,0.1138,0,0
BK_01249,2025-08-23,CLI_036,SUP_009,108927.91,0.0856,18,1
BK_01250,2025-08-23,CLI_045,SUP_007,16911.72,0.1784,6,0
BK_01251,2025-08-23,CLI_040,SUP_013,71300.85,0.1147,0,0
BK_01252,2025-08-23,CLI_022,SUP_004,140131.28,0.1641,9,0
BK_01253,2025-08-23,CLI_013,SUP_003,45975.77,0.1197,9,0
BK_01254,2025-08-24,CLI_020,SUP_012,34225.81,0.1464,22,1
BK_01255,2025-08-24,CLI_024,SUP_020,118744.9,0.1419,0,0
BK_01256,2025-08-24,CLI_043,SUP_007,178127.23,0.1715,19,1
BK_01257,2025-08-24,CLI_042,SUP_011,44140.14,0.0818,5,0
BK_01258,2025-08-24,CLI_045,SUP_017,140404.41,0.1493,12,0
BK_01259,2025-08-25,CLI_025,SUP_017,76338.71,0.1452,20,1
BK_01260,2025-08-25,CLI_038,SUP_009,17303.95,0.1851,15,0
BK_01261,2025-08-25,CLI_042,SUP_017,124372.61,0.1439,13,0
BK_01262,2025-08-25,CLI_048,SUP_009,85239.58,0.0841,9,0
BK_01263,2025-08-25,CLI_049,SUP_008,88803.41,0.1205,11,0
BK_01264,2025-08-25,CLI_043,SUP_009,32743.15,0.1164,9,0
BK_01265,2025-08-26,CLI_033,SUP_008,176407.85,0.1141,12,0
BK_01266,2025-08-26,CLI_010,SUP_018,107693.35,0.1848,0,0
BK_01267,2025-08-26,CLI_032,SUP_013,81345.42,0.1514,25,1
BK_01268,2025-08-26,CLI_018,SUP_011,98769.97,0.0991,6,0
BK_01269,2025-08-26,CLI_042,SUP_004,141327.15,0.184,8,0
BK_01270,2025-08-27,CLI_026,SUP_014,76705.99,0.1778,28,1
BK_01271,2025-08-27,CLI_038,SUP_001,37758.02,0.1236,9,0
BK_01272,2025-08-27,CLI_008,SUP_008,54516.74,0.1815,22,1
BK_01273,2025-08-27,CLI_010,SUP_006,93269.28,0.1376,0,0
BK_01274,2025-08-28,CLI_049,SUP_016,144543.58,0.185,9,0
BK_01275,2025-08-28,CLI_038,SUP_003,45320.93,0.1363,7,0
BK_01276,2025-08-28,CLI_047,SUP_010,28742.21,0.1641,20,1
BK_01277,2025-08-28,CLI_031,SUP_016,131523.29,0.1469,24,1
BK_01278,2025-08-28,CLI_032,SUP_003,185393.57,0.0834,25,1
BK_01279,2025-08-29,CLI_044,SUP_020,47398.56,0.1237,12,0
BK_01280,2025-08-29,CLI_029,SUP_001,50366.94,0.0922,25,1
BK_01281,2025-08-29,CLI_004,SUP_001,31224.76,0.1575,9,0
BK_01282,2025-08-29,CLI_026,SUP_007,18876.72,0.0942,22,1
BK_01283,2025-08-29,CLI_023,SUP_019,221084.69,0.1476,4,0
BK_01284,2025-08-29,CLI_035,SUP_001,43608.9,0.1241,0,0
BK_01285,2025-08-29,CLI_024,SUP_012,133457.69,0.1745,10,0
BK_01286,2025-08-30,CLI_050,SUP_011,110684.92,0.1844,23,1
BK_01287,2025-08-30,CLI_027,SUP_012,167493.14,0.1782,19,1
BK_01288,2025-08-30,CLI_041,SUP_018,60110.98,0.1553,4,0
BK_01289,2025-08-30,CLI_002,SUP_002,87409.31,0.185,10,0
BK_01290,2025-08-30,CLI_011,SUP_011,56547.4,0.1697,18,1
BK_01291,2025-08-30,CLI_024,SUP_010,19720.06,0.1629,12,0
BK_01292,2025-08-30,CLI_003,SUP_018,28495.08,0.1687,20,1
BK_01293,2025-08-30,CLI_006,SUP_014,186474.69,0.1055,11,0
BK_01294,2025-08-30,CLI_045,SUP_015,212001.03,0.1995,0,0
BK_01295,2025-08-31,CLI_023,SUP_020,219888.61,0.0982,0,0
BK_01296,2025-08-31,CLI_040,SUP_011,102253.45,0.0923,0,0
BK_01297,2025-08-31,CLI_023,SUP_018,28846.04,0.1495,9,0
BK_01298,2025-08-31,CLI_036,SUP_007,97573.96,0.1878,12,0
BK_01299,2025-08-31,CLI_034,SUP_019,82677.72,0.0887,30,1
BK_01300,2025-08-31,CLI_012,SUP_008,20323.99,0.1448,15,0
BK_01301,2025-08-31,CLI_045,SUP_007,159534.27,0.1203,6,0
BK_01302,2025-08-31,CLI_005,SUP_014,61501.81,0.1289,0,0
BK_01303,2025-09-01,CLI_041,SUP_007,24149.01,0.1786,14,0
BK_01304,2025-09-01,CLI_033,SUP_017,111143.71,0.1589,9,0
BK_01305,2025-09-02,CLI_028,SUP_011,36697.37,0.1787,14,0
BK_01306,2025-09-02,CLI_002,SUP_019,75719.65,0.1645,19,1
BK_01307,2025-09-02,CLI_032,SUP_004,65274.27,0.1048,24,1
BK_01308,2025-09-02,CLI_049,SUP_002,121707.74,0.099,8,0
BK_01309,2025-09-02,CLI_012,SUP_019,38158.23,0.1162,5,0
BK_01310,2025-09-02,CLI_022,SUP_016,224130.32,0.0848,13,0
BK_01311,2025-09-02,CLI_012,SUP_001,91776.45,0.1177,11,0
BK_01312,2025-09-02,CLI_036,SUP_005,122482.89,0.1268,16,1
BK_01313,2025-09-02,CLI_046,SUP_010,16326.36,0.1001,8,0
BK_01314,2025-09-02,CLI_002,SUP_002,26601.44,0.1377,9,0
BK_01315,2025-09-03,CLI_033,SUP_016,144999.98,0.1543,12,0
BK_01316,2025-09-03,CLI_034,SUP_015,63758.69,0.0986,24,1
BK_01317,2025-09-03,CLI_005,SUP_004,175329.96,0.149,0,0
BK_01318,2025-09-03,CLI_038,SUP_012,189065.18,0.0845,10,0
BK_01319,2025-09-03,CLI_019,SUP_010,15829.41,0.0911,16,1
BK_01320,2025-09-03,CLI_037,SUP_017,100208.84,0.0816,9,0
BK_01321,2025-09-03,CLI_026,SUP_008,131591.11,0.1139,17,1
BK_01322,2025-09-03,CLI_049,SUP_001,84878.23,0.1195,4,0
BK_01323,2025-09-03,CLI_018,SUP_019,145152.42,0.1829,15,0
BK_01324,2025-09-04,CLI_013,SUP_015,23879.79,0.1219,8,0
BK_01325,2025-09-04,CLI_038,SUP_010,189554.63,0.1223,5,0
BK_01326,2025-09-04,CLI_022,SUP_012,76065.61,0.1298,8,0
BK_01327,2025-09-04,CLI_014,SUP_004,63838.73,0.1423,16,1
BK_01328,2025-09-05,CLI_023,SUP_014,15748.6,0.1512,4,0
BK_01329,2025-09-06,CLI_041,SUP_008,143037.36,0.1889,4,0
BK_01330,2025-09-06,CLI_028,SUP_012,127454.52,0.1018,17,1
BK_01331,2025-09-06,CLI_024,SUP_019,59709.48,0.1965,1,0
BK_01332,2025-09-06,CLI_039,SUP_019,119941.06,0.1467,6,0
BK_01333,2025-09-06,CLI_004,SUP_001,100422.45,0.1652,15,0
BK_01334,2025-09-06,CLI_046,SUP_013,95981.97,0.1844,0,0
BK_01335,2025-09-06,CLI_017,SUP_004,102970.98,0.1649,6,0
BK_01336,2025-09-06,CLI_039,SUP_003,45152.15,0.1756,11,0
BK_01337,2025-09-07,CLI_006,SUP_003,96458.57,0.1766,6,0
BK_01338,2025-09-07,CLI_030,SUP_006,21335.82,0.0802,4,0
BK_01339,2025-09-07,CLI_003,SUP_006,132237.01,0.1584,10,0
BK_01340,2025-09-07,CLI_041,SUP_008,126158.24,0.157,11,0
BK_01341,2025-09-07,CLI_035,SUP_015,52950.29,0.086,0,0
BK_01342,2025-09-07,CLI_011,SUP_011,38959.49,0.0838,9,0
BK_01343,2025-09-08,CLI_028,SUP_002,42507.34,0.1457,19,1
BK_01344,2025-09-08,CLI_023,SUP_018,101466.23,0.1297,2,0
BK_01345,2025-09-08,CLI_013,SUP_019,122911.18,0.1211,6,0
BK_01346,2025-09-08,CLI_017,SUP_014,56578.86,0.1943,5,0
BK_01347,2025-09-08,CLI_005,SUP_009,57328.08,0.1721,0,0
BK_01348,2025-09-08,CLI_037,SUP_007,85286.78,0.0825,7,0
BK_01349,2025-09-09,CLI_011,SUP_018,111007.31,0.1351,12,0
BK_01350,2025-09-09,CLI_039,SUP_017,42374.99,0.1887,17,1
BK_01351,2025-09-09,CLI_028,SUP_002,34768.04,0.1673,13,0
BK_01352,2025-09-09,CLI_014,SUP_004,96477.17,0.1866,14,0
BK_01353,2025-09-10,CLI_019,SUP_001,65152.13,0.1505,10,0
BK_01354,2025-09-10,CLI_001,SUP_005,122076.11,0.1569,21,1
BK_01355,2025-09-10,CLI_047,SUP_016,139187.76,0.1787,18,1
BK_01356,2025-09-10,CLI_012,SUP_018,75853.94,0.1808,9,0
BK_01357,2025-09-11,CLI_040,SUP_005,30446.65,0.1813,1,0
BK_01358,2025-09-11,CLI_015,SUP_016,63661.01,0.1714,12,0
BK_01359,2025-09-11,CLI_018,SUP_003,139188.22,0.1679,16,1
BK_01360,2025-09-12,CLI_020,SUP_016,73986.49,0.1048,10,0
BK_01361,2025-09-12,CLI_026,SUP_004,25923.37,0.1419,24,1
BK_01362,2025-09-13,CLI_043,SUP_013,41837.47,0.1846,18,1
BK_01363,2025-09-13,CLI_045,SUP_007,198462.27,0.1276,1,0
BK_01364,2025-09-13,CLI_003,SUP_011,38726.65,0.1962,4,0
BK_01365,2025-09-13,CLI_031,SUP_007,149232.35,0.1389,8,0
BK_01366,2025-09-13,CLI_050,SUP_012,86522.13,0.1712,14,0
BK_01367,2025-09-13,CLI_019,SUP_020,42748.46,0.1655,13,0
BK_01368,2025-09-13,CLI_040,SUP_011,44139.43,0.0924,0,0
BK_01369,2025-09-14,CLI_033,SUP_005,205928.84,0.182,14,0
BK_01370,2025-09-14,CLI_010,SUP_019,131842.12,0.1733,1,0
BK_01371,2025-09-14,CLI_013,SUP_018,35119.76,0.1594,11,0
BK_01372,2025-09-14,CLI_005,SUP_011,130495.39,0.1103,0,0
BK_01373,2025-09-15,CLI_036,SUP_017,90144.34,0.1842,16,1
BK_01374,2025-09-15,CLI_043,SUP_013,167216.32,0.1783,27,1
BK_01375,2025-09-15,CLI_014,SUP_019,143215.29,0.1991,21,1
BK_01376,2025-09-16,CLI_031,SUP_006,16535.41,0.165,11,0
BK_01377,2025-09-16,CLI_003,SUP_016,114494.33,0.1909,15,0
BK_01378,2025-09-16,CLI_022,SUP_019,37433.76,0.1046,4,0
BK_01379,2025-09-16,CLI_010,SUP_004,66136.38,0.1584,0,0
BK_01380,2025-09-16,CLI_020,SUP_008,208374.35,0.1214,17,1
BK_01381,2025-09-16,CLI_048,SUP_008,148024.39,0.1136,14,0
BK_01382,2025-09-16,CLI_002,SUP_019,136487.56,0.1396,16,1
BK_01383,2025-09-16,CLI_010,SUP_014,49702.64,0.0957,5,0
BK_01384,2025-09-17,CLI_006,SUP_002,157577.62,0.0965,5,0
BK_01385,2025-09-17,CLI_028,SUP_016,21599.06,0.0949,10,0
BK_01386,2025-09-17,CLI_038,SUP_009,138211.45,0.091,5,0
BK_01387,2025-09-17,CLI_030,SUP_016,32012.79,0.094,6,0
BK_01388,2025-09-17,CLI_042,SUP_018,131785.0,0.1659,12,0
BK_01389,2025-09-18,CLI_001,SUP_014,104137.2,0.1801,13,0
BK_01390,2025-09-18,CLI_005,SUP_017,105865.08,0.0975,0,0
BK_01391,2025-09-18,CLI_002,SUP_015,82819.41,0.1556,15,0
BK_01392,2025-09-18,CLI_005,SUP_013,18630.56,0.0945,0,0
BK_01393,2025-09-19,CLI_041,SUP_009,112989.05,0.1376,12,0
BK_01394,2025-09-19,CLI_031,SUP_017,117973.04,0.1818,12,0
BK_01395,2025-09-19,CLI_014,SUP_014,202321.93,0.089,23,1
BK_01396,2025-09-19,CLI_032,SUP_019,19653.09,0.1447,33,1
BK_01397,2025-09-20,CLI_041,SUP_004,166777.61,0.0808,11,0
BK_01398,2025-09-20,CLI_050,SUP_007,44718.07,0.1911,13,0
BK_01399,2025-09-20,CLI_048,SUP_010,55596.22,0.0826,13,0
BK_01400,2025-09-20,CLI_021,SUP_006,106693.22,0.1081,11,0
BK_01401,2025-09-20,CLI_048,SUP_009,50302.26,0.1988,10,0
BK_01402,2025-09-21,CLI_015,SUP_011,154181.0,0.1789,17,1
BK_01403,2025-09-21,CLI_050,SUP_016,27747.4,0.1606,12,0
BK_01404,2025-09-21,CLI_041,SUP_006,180288.39,0.1916,12,0
BK_01405,2025-09-21,CLI_045,SUP_015,178443.65,0.1659,2,0
BK_01406,2025-09-21,CLI_037,SUP_011,90481.33,0.1893,11,0
BK_01407,2025-09-21,CLI_039,SUP_017,134984.62,0.1569,14,0
BK_01408,2025-09-21,CLI_015,SUP_008,108821.44,0.1647,25,1
BK_01409,2025-09-22,CLI_012,SUP_010,42607.83,0.1489,7,0
BK_01410,2025-09-22,CLI_023,SUP_019,15545.86,0.095,8,0
BK_01411,2025-09-22,CLI_047,SUP_005,25176.76,0.1278,28,1
BK_01412,2025-09-23,CLI_038,SUP_007,106159.2,0.143,5,0
BK_01413,2025-09-23,CLI_033,SUP_006,107480.41,0.1278,8,0
BK_01414,2025-09-24,CLI_018,SUP_004,75185.39,0.1333,2,0
BK_01415,2025-09-24,CLI_023,SUP_010,34600.74,0.1342,4,0
BK_01416,2025-09-24,CLI_037,SUP_015,127858.62,0.1039,14,0
BK_01417,2025-09-24,CLI_050,SUP_014,119412.46,0.1261,14,0
BK_01418,2025-09-24,CLI_008,SUP_010,42237.14,0.145,19,1
BK_01419,2025-09-24,CLI_049,SUP_004,20172.74,0.1481,13,0
BK_01420,2025-09-25,CLI_002,SUP_010,93927.34,0.1607,19,1
BK_01421,2025-09-25,CLI_005,SUP_010,137683.4,0.0907,0,0
BK_01422,2025-09-25,CLI_006,SUP_012,192998.39,0.1156,9,0
BK_01423,2025-09-25,CLI_013,SUP_018,126014.33,0.1249,10,0
BK_01424,2025-09-25,CLI_017,SUP_005,23619.55,0.1883,3,0
BK_01425,2025-09-25,CLI_027,SUP_005,129951.9,0.0953,11,0
BK_01426,2025-09-26,CLI_007,SUP_014,152799.3,0.1001,10,0
BK_01427,2025-09-26,CLI_036,SUP_019,137103.37,0.1062,22,1
BK_01428,2025-09-26,CLI_015,SUP_008,23800.66,0.1124,12,0
BK_01429,2025-09-26,CLI_036,SUP_013,75533.91,0.1835,17,1
BK_01430,2025-09-26,CLI_042,SUP_001,72873.55,0.1034,16,1
BK_01431,2025-09-27,CLI_035,SUP_014,126402.67,0.13,0,0
