transaction_id,date,type,category,amount,client_id
TX_01180,2025-07-15,Inflow,Booking Revenue,33350.82,CLI_004
TX_01181,2025-07-15,Inflow,Booking Revenue,123112.5,CLI_042
TX_01182,2025-07-15,Inflow,Booking Revenue,149843.3,CLI_046
TX_01183,2025-07-15,Inflow,Booking Revenue,28698.87,CLI_009
TX_01184,2025-07-15,Outflow,Operations,13124.81,
TX_01185,2025-07-16,Inflow,Booking Revenue,114713.3,CLI_040
TX_01186,2025-07-16,Inflow,Booking Revenue,166913.52,CLI_028
TX_01187,2025-07-16,Inflow,Booking Revenue,162009.04,CLI_044
TX_01188,2025-07-16,Inflow,Booking Revenue,155187.42,CLI_010
TX_01189,2025-07-16,Inflow,Booking Revenue,83284.47,CLI_049
TX_01190,2025-07-16,Inflow,Booking Revenue,163741.12,CLI_022
TX_01191,2025-07-16,Outflow,Operations,19308.73,
TX_01192,2025-07-17,Inflow,Booking Revenue,127699.96,CLI_022
TX_01193,2025-07-17,Inflow,Booking Revenue,125500.9,CLI_043
TX_01194,2025-07-17,Inflow,Booking Revenue,66095.99,CLI_019
TX_01195,2025-07-17,Inflow,Booking Revenue,87903.3,CLI_048
TX_01196,2025-07-17,Outflow,Operations,15407.03,
TX_01197,2025-07-18,Inflow,Booking Revenue,90064.79,CLI_002
TX_01198,2025-07-18,Inflow,Booking Revenue,218829.76,CLI_006
TX_01199,2025-07-18,Inflow,Booking Revenue,170804.83,CLI_032
TX_01200,2025-07-18,Inflow,Booking Revenue,136354.88,CLI_008
TX_01201,2025-07-18,Inflow,Booking Revenue,93588.36,CLI_044
TX_01202,2025-07-18,Inflow,Booking Revenue,215590.06,CLI_023
TX_01203,2025-07-18,Inflow,Booking Revenue,135008.33,CLI_028
TX_01204,2025-07-18,Inflow,Booking Revenue,15070.57,CLI_031
TX_01205,2025-07-18,Inflow,Booking Revenue,122960.5,CLI_014
TX_01206,2025-07-18,Outflow,Operations,13686.76,
TX_01207,2025-07-19,Inflow,Booking Revenue,130068.57,CLI_019
TX_01208,2025-07-19,Inflow,Booking Revenue,94164.9,CLI_032
TX_01209,2025-07-19,Inflow,Booking Revenue,52151.12,CLI_047
TX_01210,2025-07-19,Inflow,Booking Revenue,67925.13,CLI_003
TX_01211,2025-07-19,Inflow,Booking Revenue,135523.05,CLI_038
TX_01212,2025-07-19,Outflow,Operations,11597.39,
TX_01213,2025-07-20,Inflow,Booking Revenue,99694.06,CLI_025
TX_01214,2025-07-20,Outflow,Operations,19380.88,
TX_01215,2025-07-21,Inflow,Booking Revenue,154669.01,CLI_028
TX_01216,2025-07-21,Inflow,Booking Revenue,107087.38,CLI_001
TX_01217,2025-07-21,Inflow,Booking Revenue,45846.06,CLI_029
TX_01218,2025-07-21,Inflow,Booking Revenue,104168.71,CLI_004
TX_01219,2025-07-21,Inflow,Booking Revenue,59289.42,CLI_018
TX_01220,2025-07-21,Inflow,Booking Revenue,63371.72,CLI_023
TX_01221,2025-07-21,Outflow,Operations,11876.73,
TX_01222,2025-07-22,Inflow,Booking Revenue,45566.27,CLI_028
TX_01223,2025-07-22,Inflow,Booking Revenue,161838.75,CLI_013
TX_01224,2025-07-22,Inflow,Booking Revenue,107712.6,CLI_009
TX_01225,2025-07-22,Inflow,Booking Revenue,77801.58,CLI_027
TX_01226,2025-07-22,Inflow,Booking Revenue,134429.43,CLI_007
TX_01227,2025-07-22,Inflow,Booking Revenue,118976.59,CLI_045
TX_01228,2025-07-22,Inflow,Booking Revenue,149477.23,CLI_018
TX_01229,2025-07-22,Outflow,Operations,7400.28,
TX_01230,2025-07-23,Inflow,Booking Revenue,45799.55,CLI_006
TX_01231,2025-07-23,Inflow,Booking Revenue,87650.47,CLI_040
TX_01232,2025-07-23,Inflow,Booking Revenue,24117.52,CLI_028
TX_01233,2025-07-23,Inflow,Booking Revenue,137420.02,CLI_048
TX_01234,2025-07-23,Inflow,Booking Revenue,112639.68,CLI_003
TX_01235,2025-07-23,Inflow,Booking Revenue,127223.06,CLI_047
TX_01236,2025-07-23,Inflow,Booking Revenue,38035.05,CLI_042
TX_01237,2025-07-23,Inflow,Booking Revenue,68711.05,CLI_039
TX_01238,2025-07-23,Inflow,Booking Revenue,162456.07,CLI_035
TX_01239,2025-07-23,Outflow,Operations,8032.21,
TX_01240,2025-07-24,Inflow,Booking Revenue,207061.5,CLI_016
TX_01241,2025-07-24,Inflow,Booking Revenue,156950.69,CLI_020
TX_01242,2025-07-24,Inflow,Booking Revenue,158944.99,CLI_042
TX_01243,2025-07-24,Inflow,Booking Revenue,240606.74,CLI_033
TX_01244,2025-07-24,Inflow,Booking Revenue,126613.2,CLI_025
TX_01245,2025-07-24,Outflow,Operations,16917.21,
TX_01246,2025-07-25,Inflow,Booking Revenue,192028.37,CLI_007
TX_01247,2025-07-25,Inflow,Booking Revenue,219025.86,CLI_011
TX_01248,2025-07-25,Inflow,Booking Revenue,101273.37,CLI_019
TX_01249,2025-07-25,Inflow,Booking Revenue,132013.11,CLI_008
TX_01250,2025-07-25,Inflow,Booking Revenue,127814.22,CLI_021
TX_01251,2025-07-25,Inflow,Booking Revenue,169963.83,CLI_022
TX_01252,2025-07-25,Outflow,Operations,9964.04,
TX_01253,2025-07-26,Inflow,Booking Revenue,86344.0,CLI_012
TX_01254,2025-07-26,Inflow,Booking Revenue,244537.52,CLI_020
TX_01255,2025-07-26,Inflow,Booking Revenue,109971.86,CLI_019
TX_01256,2025-07-26,Inflow,Booking Revenue,167654.47,CLI_041
TX_01257,2025-07-26,Inflow,Booking Revenue,17278.25,CLI_005
TX_01258,2025-07-26,Inflow,Booking Revenue,131184.64,CLI_049
TX_01259,2025-07-26,Outflow,Operations,5293.15,
TX_01260,2025-07-27,Inflow,Booking Revenue,37685.84,CLI_042
TX_01261,2025-07-27,Inflow,Booking Revenue,199441.88,CLI_043
TX_01262,2025-07-27,Inflow,Booking Revenue,49886.86,CLI_010
TX_01263,2025-07-27,Inflow,Booking Revenue,110948.53,CLI_042
TX_01264,2025-07-27,Inflow,Booking Revenue,244167.39,CLI_050
TX_01265,2025-07-27,Inflow,Booking Revenue,171767.31,CLI_019
TX_01266,2025-07-27,Inflow,Booking Revenue,91285.17,CLI_017
TX_01267,2025-07-27,Inflow,Booking Revenue,37677.41,CLI_040
TX_01268,2025-07-27,Inflow,Booking Revenue,128540.69,CLI_018
TX_01269,2025-07-27,Inflow,Booking Revenue,148709.07,CLI_021
TX_01270,2025-07-27,Inflow,Booking Revenue,82962.74,CLI_044
TX_01271,2025-07-27,Inflow,Booking Revenue,39093.32,CLI_027
TX_01272,2025-07-27,Inflow,Booking Revenue,24914.33,CLI_013
TX_01273,2025-07-27,Outflow,Operations,7673.15,
TX_01274,2025-07-28,Inflow,Booking Revenue,144585.64,CLI_042
TX_01275,2025-07-28,Inflow,Booking Revenue,31963.41,CLI_009
TX_01276,2025-07-28,Inflow,Booking Revenue,94765.97,CLI_049
TX_01277,2025-07-28,Inflow,Booking Revenue,138626.28,CLI_034
TX_01278,2025-07-28,Inflow,Booking Revenue,55577.41,CLI_031
TX_01279,2025-07-28,Inflow,Booking Revenue,82072.39,CLI_010
TX_01280,2025-07-28,Inflow,Booking Revenue,222558.19,CLI_038
TX_01281,2025-07-28,Inflow,Booking Revenue,82407.42,CLI_024
TX_01282,2025-07-28,Outflow,Operations,11757.83,
TX_01283,2025-07-29,Inflow,Booking Revenue,265329.74,CLI_007
TX_01284,2025-07-29,Inflow,Booking Revenue,134518.36,CLI_017
TX_01285,2025-07-29,Inflow,Booking Revenue,47639.52,CLI_017
TX_01286,2025-07-29,Inflow,Booking Revenue,173262.04,CLI_020
TX_01287,2025-07-29,Inflow,Booking Revenue,260161.64,CLI_006
TX_01288,2025-07-29,Outflow,Operations,17403.65,
TX_01289,2025-07-30,Inflow,Booking Revenue,137085.88,CLI_002
TX_01290,2025-07-30,Inflow,Booking Revenue,90321.51,CLI_006
TX_01291,2025-07-30,Inflow,Booking Revenue,87482.05,CLI_013
TX_01292,2025-07-30,Inflow,Booking Revenue,28781.59,CLI_042
TX_01293,2025-07-30,Inflow,Booking Revenue,90444.32,CLI_050
TX_01294,2025-07-30,Inflow,Booking Revenue,84304.63,CLI_024
TX_01295,2025-07-30,Inflow,Booking Revenue,106799.74,CLI_037
TX_01296,2025-07-30,Inflow,Booking Revenue,113887.24,CLI_049
TX_01297,2025-07-30,Outflow,Operations,10083.6,
TX_01298,2025-07-31,Inflow,Booking Revenue,160012.41,CLI_007
TX_01299,2025-07-31,Inflow,Booking Revenue,39209.8,CLI_032
TX_01300,2025-07-31,Inflow,Booking Revenue,149939.56,CLI_027
TX_01301,2025-07-31,Inflow,Booking Revenue,34990.74,CLI_026
TX_01302,2025-07-31,Inflow,Booking Revenue,44218.22,CLI_042
TX_01303,2025-07-31,Inflow,Booking Revenue,48862.4,CLI_033
TX_01304,2025-07-31,Inflow,Booking Revenue,125598.72,CLI_031
TX_01305,2025-07-31,Inflow,Booking Revenue,204780.4,CLI_023
TX_01306,2025-07-31,Inflow,Booking Revenue,216700.7,CLI_007
TX_01307,2025-07-31,Outflow,Operations,18123.01,
TX_01308,2025-08-01,Inflow,Booking Revenue,45592.56,CLI_019
TX_01309,2025-08-01,Inflow,Booking Revenue,192711.67,CLI_006
TX_01310,2025-08-01,Inflow,Booking Revenue,182191.82,CLI_011
TX_01311,2025-08-01,Inflow,Booking Revenue,197722.62,CLI_020
TX_01312,2025-08-01,Inflow,Booking Revenue,47903.75,CLI_046
TX_01313,2025-08-01,Inflow,Booking Revenue,154397.17,CLI_008
TX_01314,2025-08-01,Outflow,Operations,7470.6,
TX_01315,2025-08-02,Inflow,Booking Revenue,91495.4,CLI_014
TX_01316,2025-08-02,Inflow,Booking Revenue,98693.59,CLI_029
TX_01317,2025-08-02,Inflow,Booking Revenue,109972.69,CLI_005
TX_01318,2025-08-02,Inflow,Booking Revenue,143041.7,CLI_037
TX_01319,2025-08-02,Inflow,Booking Revenue,93693.42,CLI_042
TX_01320,2025-08-02,Inflow,Booking Revenue,236880.7,CLI_023
TX_01321,2025-08-02,Outflow,Operations,12272.0,
TX_01322,2025-08-03,Inflow,Booking Revenue,59537.62,CLI_039
TX_01323,2025-08-03,Inflow,Booking Revenue,180876.95,CLI_043
TX_01324,2025-08-03,Inflow,Booking Revenue,255318.28,CLI_041
TX_01325,2025-08-03,Inflow,Booking Revenue,163903.99,CLI_012
TX_01326,2025-08-03,Inflow,Booking Revenue,103118.32,CLI_048
TX_01327,2025-08-03,Inflow,Booking Revenue,36910.23,CLI_013
TX_01328,2025-08-03,Inflow,Booking Revenue,29015.08,CLI_037
TX_01329,2025-08-03,Inflow,Booking Revenue,12952.99,CLI_019
TX_01330,2025-08-03,Inflow,Booking Revenue,157725.64,CLI_025
TX_01331,2025-08-03,Outflow,Operations,17258.59,
TX_01332,2025-08-04,Inflow,Booking Revenue,173260.49,CLI_006
TX_01333,2025-08-04,Inflow,Booking Revenue,86792.61,CLI_021
TX_01334,2025-08-04,Inflow,Booking Revenue,66978.96,CLI_008
TX_01335,2025-08-04,Inflow,Booking Revenue,111041.94,CLI_049
TX_01336,2025-08-04,Inflow,Booking Revenue,235300.93,CLI_032
TX_01337,2025-08-04,Inflow,Booking Revenue,129620.55,CLI_001
TX_01338,2025-08-04,Inflow,Booking Revenue,108712.55,CLI_005
TX_01339,2025-08-04,Inflow,Booking Revenue,131122.98,CLI_031
TX_01340,2025-08-04,Outflow,Operations,6216.69,
TX_01341,2025-08-05,Inflow,Booking Revenue,141261.97,CLI_024
TX_01342,2025-08-05,Outflow,Operations,6060.2,
TX_01343,2025-08-06,Inflow,Booking Revenue,139196.24,CLI_017
TX_01344,2025-08-06,Inflow,Booking Revenue,201889.17,CLI_041
TX_01345,2025-08-06,Inflow,Booking Revenue,92202.78,CLI_049
TX_01346,2025-08-06,Inflow,Booking Revenue,75462.03,CLI_025
TX_01347,2025-08-06,Inflow,Booking Revenue,154523.13,CLI_025
TX_01348,2025-08-06,Inflow,Booking Revenue,126382.0,CLI_015
TX_01349,2025-08-06,Inflow,Booking Revenue,75317.75,CLI_014
TX_01350,2025-08-06,Inflow,Booking Revenue,54414.48,CLI_035
TX_01351,2025-08-06,Inflow,Booking Revenue,97772.49,CLI_023
TX_01352,2025-08-06,Outflow,Operations,19991.83,
TX_01353,2025-08-07,Inflow,Booking Revenue,97328.92,CLI_027
TX_01354,2025-08-07,Inflow,Booking Revenue,38704.64,CLI_009
TX_01355,2025-08-07,Inflow,Booking Revenue,79780.94,CLI_039
TX_01356,2025-08-07,Inflow,Booking Revenue,159050.62,CLI_016
TX_01357,2025-08-07,Inflow,Booking Revenue,152940.35,CLI_008
TX_01358,2025-08-07,Inflow,Booking Revenue,60421.24,CLI_003
TX_01359,2025-08-07,Inflow,Booking Revenue,74192.93,CLI_035
TX_01360,2025-08-07,Inflow,Booking Revenue,152643.09,CLI_049
TX_01361,2025-08-07,Outflow,Operations,13066.34,
TX_01362,2025-08-08,Inflow,Booking Revenue,254172.69,CLI_027
TX_01363,2025-08-08,Inflow,Booking Revenue,124376.83,CLI_036
TX_01364,2025-08-08,Inflow,Booking Revenue,238475.82,CLI_043
TX_01365,2025-08-08,Inflow,Booking Revenue,120927.45,CLI_002
TX_01366,2025-08-08,Inflow,Booking Revenue,170689.77,CLI_014
TX_01367,2025-08-08,Inflow,Booking Revenue,148646.4,CLI_046
TX_01368,2025-08-08,Inflow,Booking Revenue,131185.81,CLI_027
TX_01369,2025-08-08,Inflow,Booking Revenue,122026.93,CLI_008
TX_01370,2025-08-08,Inflow,Booking Revenue,83430.03,CLI_010
TX_01371,2025-08-08,Inflow,Booking Revenue,86707.24,CLI_025
TX_01372,2025-08-08,Outflow,Operations,13387.56,
TX_01373,2025-08-09,Inflow,Booking Revenue,148322.61,CLI_025
TX_01374,2025-08-09,Inflow,Booking Revenue,52597.23,CLI_004
TX_01375,2025-08-09,Inflow,Booking Revenue,114521.74,CLI_041
TX_01376,2025-08-09,Inflow,Booking Revenue,64951.59,CLI_042
TX_01377,2025-08-09,Outflow,Operations,12857.19,
TX_01378,2025-08-10,Inflow,Booking Revenue,26552.62,CLI_021
TX_01379,2025-08-10,Inflow,Booking Revenue,95469.89,CLI_025
TX_01380,2025-08-10,Inflow,Booking Revenue,38955.78,CLI_007
TX_01381,2025-08-10,Inflow,Booking Revenue,154527.12,CLI_031
TX_01382,2025-08-10,Outflow,Operations,14586.45,
TX_01383,2025-08-11,Inflow,Booking Revenue,76451.78,CLI_013
TX_01384,2025-08-11,Inflow,Booking Revenue,36035.97,CLI_045
TX_01385,2025-08-11,Inflow,Booking Revenue,22219.77,CLI_012
TX_01386,2025-08-11,Inflow,Booking Revenue,141502.57,CLI_038
TX_01387,2025-08-11,Inflow,Booking Revenue,62542.41,CLI_004
TX_01388,2025-08-11,Inflow,Booking Revenue,233783.03,CLI_027
TX_01389,2025-08-11,Inflow,Booking Revenue,65380.41,CLI_013
TX_01390,2025-08-11,Inflow,Booking Revenue,19781.72,CLI_027
TX_01391,2025-08-11,Inflow,Booking Revenue,70213.0,CLI_044
TX_01392,2025-08-11,Inflow,Booking Revenue,173645.5,CLI_040
TX_01393,2025-08-11,Inflow,Booking Revenue,233965.18,CLI_033
TX_01394,2025-08-11,Outflow,Operations,19108.29,
TX_01395,2025-08-12,Inflow,Booking Revenue,126046.09,CLI_020
TX_01396,2025-08-12,Inflow,Booking Revenue,96072.94,CLI_020
TX_01397,2025-08-12,Inflow,Booking Revenue,129527.04,CLI_044
TX_01398,2025-08-12,Inflow,Booking Revenue,159383.45,CLI_021
TX_01399,2025-08-12,Inflow,Booking Revenue,54439.98,CLI_012
TX_01400,2025-08-12,Inflow,Booking Revenue,85403.17,CLI_026
TX_01401,2025-08-12,Inflow,Booking Revenue,64383.2,CLI_038
TX_01402,2025-08-12,Outflow,Operations,11482.0,
TX_01403,2025-08-13,Inflow,Booking Revenue,187068.32,CLI_038
TX_01404,2025-08-13,Inflow,Booking Revenue,135663.37,CLI_012
TX_01405,2025-08-13,Inflow,Booking Revenue,74063.22,CLI_027
TX_01406,2025-08-13,Inflow,Booking Revenue,158336.88,CLI_031
TX_01407,2025-08-13,Inflow,Booking Revenue,226345.09,CLI_015
TX_01408,2025-08-13,Inflow,Booking Revenue,126788.29,CLI_002
TX_01409,2025-08-13,Outflow,Operations,5892.2,
TX_01410,2025-08-14,Inflow,Booking Revenue,39344.44,CLI_003
TX_01411,2025-08-14,Inflow,Booking Revenue,127637.65,CLI_022
TX_01412,2025-08-14,Inflow,Booking Revenue,68796.31,CLI_039
TX_01413,2025-08-14,Inflow,Booking Revenue,166061.36,CLI_024
TX_01414,2025-08-14,Inflow,Booking Revenue,112735.79,CLI_021
TX_01415,2025-08-14,Inflow,Booking Revenue,153633.91,CLI_047
TX_01416,2025-08-14,Outflow,Operations,6433.24,
TX_01417,2025-08-15,Inflow,Booking Revenue,25974.06,CLI_012
TX_01418,2025-08-15,Inflow,Booking Revenue,81676.03,CLI_050
TX_01419,2025-08-15,Inflow,Booking Revenue,128237.92,CLI_041
TX_01420,2025-08-15,Inflow,Booking Revenue,97112.48,CLI_044
TX_01421,2025-08-15,Inflow,Booking Revenue,123491.4,CLI_037
TX_01422,2025-08-15,Outflow,Operations,9170.69,
TX_01423,2025-08-16,Inflow,Booking Revenue,202978.95,CLI_023
TX_01424,2025-08-16,Inflow,Booking Revenue,141980.05,CLI_048
TX_01425,2025-08-16,Inflow,Booking Revenue,50412.91,CLI_036
TX_01426,2025-08-16,Inflow,Booking Revenue,152506.28,CLI_028
TX_01427,2025-08-16,Inflow,Booking Revenue,16523.57,CLI_025
TX_01428,2025-08-16,Inflow,Booking Revenue,93977.11,CLI_050
TX_01429,2025-08-16,Inflow,Booking Revenue,210522.21,CLI_030
TX_01430,2025-08-16,Inflow,Booking Revenue,138413.33,CLI_047
TX_01431,2025-08-16,Outflow,Operations,13658.4,
TX_01432,2025-08-17,Inflow,Booking Revenue,103275.11,CLI_010
TX_01433,2025-08-17,Inflow,Booking Revenue,147101.14,CLI_032
TX_01434,2025-08-17,Inflow,Booking Revenue,28467.74,CLI_027
TX_01435,2025-08-17,Inflow,Booking Revenue,86576.77,CLI_046
TX_01436,2025-08-17,Inflow,Booking Revenue,21757.53,CLI_010
TX_01437,2025-08-17,Inflow,Booking Revenue,40490.88,CLI_005
TX_01438,2025-08-17,Outflow,Operations,5972.81,
TX_01439,2025-08-18,Inflow,Booking Revenue,128584.79,CLI_039
TX_01440,2025-08-18,Inflow,Booking Revenue,103320.55,CLI_045
TX_01441,2025-08-18,Inflow,Booking Revenue,99476.82,CLI_039
TX_01442,2025-08-18,Inflow,Booking Revenue,241545.79,CLI_014
TX_01443,2025-08-18,Inflow,Booking Revenue,140166.51,CLI_004
TX_01444,2025-08-18,Inflow,Booking Revenue,160420.36,CLI_019
TX_01445,2025-08-18,Inflow,Booking Revenue,131880.16,CLI_025
TX_01446,2025-08-18,Outflow,Operations,9232.4,
TX_01447,2025-08-19,Inflow,Booking Revenue,86710.93,CLI_043
TX_01448,2025-08-19,Inflow,Booking Revenue,45793.25,CLI_035
TX_01449,2025-08-19,Inflow,Booking Revenue,105720.95,CLI_029
TX_01450,2025-08-19,Inflow,Booking Revenue,11976.32,CLI_046
TX_01451,2025-08-19,Inflow,Booking Revenue,36688.19,CLI_043
TX_01452,2025-08-19,Inflow,Booking Revenue,108262.81,CLI_003
TX_01453,2025-08-19,Inflow,Booking Revenue,162622.44,CLI_034
TX_01454,2025-08-19,Inflow,Booking Revenue,118342.09,CLI_046
TX_01455,2025-08-19,Inflow,Booking Revenue,175805.39,CLI_034
TX_01456,2025-08-19,Inflow,Booking Revenue,150849.39,CLI_034
TX_01457,2025-08-19,Outflow,Operations,14160.04,
TX_01458,2025-08-20,Inflow,Booking Revenue,92402.48,CLI_038
TX_01459,2025-08-20,Inflow,Booking Revenue,95244.76,CLI_039
TX_01460,2025-08-20,Inflow,Booking Revenue,66525.58,CLI_001
TX_01461,2025-08-20,Inflow,Booking Revenue,19462.81,CLI_037
TX_01462,2025-08-20,Inflow,Booking Revenue,234812.09,CLI_045
TX_01463,2025-08-20,Outflow,Operations,19961.44,
TX_01464,2025-08-21,Inflow,Booking Revenue,36509.75,CLI_013
TX_01465,2025-08-21,Inflow,Booking Revenue,79157.23,CLI_044
TX_01466,2025-08-21,Inflow,Booking Revenue,122044.09,CLI_041
TX_01467,2025-08-21,Inflow,Booking Revenue,133249.71,CLI_036
TX_01468,2025-08-21,Inflow,Booking Revenue,85018.98,CLI_036
TX_01469,2025-08-21,Inflow,Booking Revenue,53222.55,CLI_046
TX_01470,2025-08-21,Inflow,Booking Revenue,63703.83,CLI_011
TX_01471,2025-08-21,Outflow,Operations,18491.76,
TX_01472,2025-08-22,Inflow,Booking Revenue,59564.18,CLI_017
TX_01473,2025-08-22,Inflow,Booking Revenue,42610.09,CLI_046
TX_01474,2025-08-22,Inflow,Booking Revenue,46939.7,CLI_048
TX_01475,2025-08-22,Inflow,Booking Revenue,112965.54,CLI_002
TX_01476,2025-08-22,Outflow,Operations,12203.01,
TX_01477,2025-08-23,Inflow,Booking Revenue,81453.1,CLI_031
TX_01478,2025-08-23,Inflow,Booking Revenue,123998.99,CLI_006
TX_01479,2025-08-23,Inflow,Booking Revenue,255919.52,CLI_006
TX_01480,2025-08-23,Inflow,Booking Revenue,235183.53,CLI_043
TX_01481,2025-08-23,Inflow,Booking Revenue,170612.9,CLI_018
TX_01482,2025-08-23,Inflow,Booking Revenue,165338.13,CLI_018
TX_01483,2025-08-23,Inflow,Booking Revenue,118247.71,CLI_036
TX_01484,2025-08-23,Inflow,Booking Revenue,19928.99,CLI_045
TX_01485,2025-08-23,Inflow,Booking Revenue,79478.77,CLI_040
TX_01486,2025-08-23,Inflow,Booking Revenue,163133.23,CLI_022
TX_01487,2025-08-23,Inflow,Booking Revenue,51480.32,CLI_013
TX_01488,2025-08-23,Outflow,Operations,6556.37,
TX_01489,2025-08-24,Inflow,Booking Revenue,39236.21,CLI_020
TX_01490,2025-08-24,Inflow,Booking Revenue,135599.39,CLI_024
TX_01491,2025-08-24,Inflow,Booking Revenue,208668.06,CLI_043
TX_01492,2025-08-24,Inflow,Booking Revenue,47752.95,CLI_042
TX_01493,2025-08-24,Inflow,Booking Revenue,161365.39,CLI_045
TX_01494,2025-08-24,Outflow,Operations,18102.42,
TX_01495,2025-08-25,Inflow,Booking Revenue,87421.65,CLI_025
TX_01496,2025-08-25,Inflow,Booking Revenue,20506.63,CLI_038
TX_01497,2025-08-25,Inflow,Booking Revenue,142273.01,CLI_042
TX_01498,2025-08-25,Inflow,Booking Revenue,92408.74,CLI_048
TX_01499,2025-08-25,Inflow,Booking Revenue,99502.03,CLI_049
TX_01500,2025-08-25,Inflow,Booking Revenue,36555.0,CLI_043
TX_01501,2025-08-25,Outflow,Operations,6491.56,
TX_01502,2025-08-26,Inflow,Booking Revenue,196539.51,CLI_033
TX_01503,2025-08-26,Inflow,Booking Revenue,127590.49,CLI_010
TX_01504,2025-08-26,Inflow,Booking Revenue,93664.58,CLI_032
TX_01505,2025-08-26,Inflow,Booking Revenue,108553.79,CLI_018
TX_01506,2025-08-26,Inflow,Booking Revenue,167331.77,CLI_042
TX_01507,2025-08-26,Outflow,Operations,17800.41,
TX_01508,2025-08-27,Inflow,Booking Revenue,90341.65,CLI_026
TX_01509,2025-08-27,Inflow,Booking Revenue,42425.19,CLI_038
TX_01510,2025-08-27,Inflow,Booking Revenue,64411.28,CLI_008
TX_01511,2025-08-27,Inflow,Booking Revenue,106101.94,CLI_010
TX_01512,2025-08-27,Outflow,Operations,8189.36,
TX_01513,2025-08-28,Inflow,Booking Revenue,171278.22,CLI_049
TX_01514,2025-08-28,Inflow,Booking Revenue,51500.13,CLI_038
TX_01515,2025-08-28,Inflow,Booking Revenue,33459.45,CLI_047
TX_01516,2025-08-28,Inflow,Booking Revenue,150843.34,CLI_031
TX_01517,2025-08-28,Inflow,Booking Revenue,200856.17,CLI_032
TX_01518,2025-08-28,Outflow,Operations,7104.15,
TX_01519,2025-08-29,Inflow,Booking Revenue,53262.77,CLI_044
TX_01520,2025-08-29,Inflow,Booking Revenue,55008.45,CLI_029
TX_01521,2025-08-29,Inflow,Booking Revenue,36142.44,CLI_004
TX_01522,2025-08-29,Inflow,Booking Revenue,20655.56,CLI_026
TX_01523,2025-08-29,Inflow,Booking Revenue,253721.59,CLI_023
TX_01524,2025-08-29,Inflow,Booking Revenue,49021.13,CLI_035
TX_01525,2025-08-29,Inflow,Booking Revenue,156751.65,CLI_024
TX_01526,2025-08-29,Outflow,Operations,18430.86,
TX_01527,2025-08-30,Inflow,Booking Revenue,131098.07,CLI_050
TX_01528,2025-08-30,Inflow,Booking Revenue,197344.64,CLI_027
TX_01529,2025-08-30,Inflow,Booking Revenue,69446.1,CLI_041
TX_01530,2025-08-30,Inflow,Booking Revenue,103578.43,CLI_002
TX_01531,2025-08-30,Inflow,Booking Revenue,66141.25,CLI_011
TX_01532,2025-08-30,Inflow,Booking Revenue,22933.03,CLI_024
TX_01533,2025-08-30,Inflow,Booking Revenue,33303.26,CLI_003
TX_01534,2025-08-30,Inflow,Booking Revenue,206149.83,CLI_006
TX_01535,2025-08-30,Inflow,Booking Revenue,254290.15,CLI_045
TX_01536,2025-08-30,Outflow,Operations,5770.76,
TX_01537,2025-08-31,Inflow,Booking Revenue,241471.06,CLI_023
TX_01538,2025-08-31,Inflow,Booking Revenue,111693.25,CLI_040
TX_01539,2025-08-31,Inflow,Booking Revenue,33157.2,CLI_023
TX_01540,2025-08-31,Inflow,Booking Revenue,115901.92,CLI_036
TX_01541,2025-08-31,Inflow,Booking Revenue,90012.93,CLI_034
TX_01542,2025-08-31,Inflow,Booking Revenue,23266.13,CLI_012
TX_01543,2025-08-31,Inflow,Booking Revenue,178719.8,CLI_045
TX_01544,2025-08-31,Inflow,Booking Revenue,69431.62,CLI_005
TX_01545,2025-08-31,Outflow,Operations,17419.75,
TX_01546,2025-09-01,Inflow,Booking Revenue,28461.76,CLI_041
TX_01547,2025-09-01,Inflow,Booking Revenue,128803.48,CLI_033
TX_01548,2025-09-01,Outflow,Operations,18935.56,
TX_01549,2025-09-02,Inflow,Booking Revenue,43254.48,CLI_028
TX_01550,2025-09-02,Inflow,Booking Revenue,88178.26,CLI_002
TX_01551,2025-09-02,Inflow,Booking Revenue,72114.44,CLI_032
TX_01552,2025-09-02,Inflow,Booking Revenue,133751.5,CLI_049
TX_01553,2025-09-02,Inflow,Booking Revenue,42592.89,CLI_012
TX_01554,2025-09-02,Inflow,Booking Revenue,243144.13,CLI_022
TX_01555,2025-09-02,Inflow,Booking Revenue,102580.49,CLI_012
TX_01556,2025-09-02,Inflow,Booking Revenue,138011.65,CLI_036
TX_01557,2025-09-02,Inflow,Booking Revenue,17960.11,CLI_046
TX_01558,2025-09-02,Inflow,Booking Revenue,30265.61,CLI_002
TX_01559,2025-09-02,Outflow,Operations,17792.58,
TX_01560,2025-09-03,Inflow,Booking Revenue,167374.86,CLI_033
TX_01561,2025-09-03,Inflow,Booking Revenue,70044.12,CLI_034
TX_01562,2025-09-03,Inflow,Booking Revenue,201445.43,CLI_005
TX_01563,2025-09-03,Inflow,Booking Revenue,205037.49,CLI_038
TX_01564,2025-09-03,Inflow,Booking Revenue,17272.16,CLI_019
TX_01565,2025-09-03,Inflow,Booking Revenue,108386.6,CLI_037
TX_01566,2025-09-03,Inflow,Booking Revenue,146576.22,CLI_026
TX_01567,2025-09-03,Inflow,Booking Revenue,95024.37,CLI_049
TX_01568,2025-09-03,Inflow,Booking Revenue,171703.78,CLI_018
TX_01569,2025-09-03,Outflow,Operations,5221.03,
